Row ID,Order Date,Ship Date,Ship Mode,Customer Name,Segment,Country,City,State,Postal Code,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit
179,21-11-2015,23-11-2015,Second Class,Joel Eaton,Consumer,United States,Newark,Ohio,43055,East,Office Supplies,Supplies,15.88,5,0.2,-3.7715
180,15-12-2015,19-12-2015,Standard Class,Jim Kriz,Home Office,United States,New York City,New York,10009,East,Office Supplies,Art,3.28,1,0,1.4104
181,05-12-2014,09-12-2014,Second Class,David Kendrick,Corporate,United States,Decatur,Illinois,62521,Central,Office Supplies,Storage,24.816,2,0.2,1.8612
182,05-12-2014,09-12-2014,Second Class,David Kendrick,Corporate,United States,Decatur,Illinois,62521,Central,Technology,Accessories,408.744,7,0.2,76.6395
183,19-11-2014,24-11-2014,Second Class,Robert Marley,Home Office,United States,Monroe,Louisiana,71203,South,Technology,Phones,503.96,4,0,131.0296
184,19-11-2014,24-11-2014,Second Class,Robert Marley,Home Office,United States,Monroe,Louisiana,71203,South,Technology,Phones,149.95,5,0,41.986
185,19-11-2014,24-11-2014,Second Class,Robert Marley,Home Office,United States,Monroe,Louisiana,71203,South,Technology,Accessories,29,2,0,7.25
186,28-11-2016,02-12-2016,Standard Class,Sally Knutson,Consumer,United States,Fairfield,Connecticut,6824,East,Office Supplies,Binders,7.16,2,0,3.4368
187,26-08-2014,30-08-2014,Standard Class,Frank Merwin,Home Office,United States,Los Angeles,California,90032,West,Technology,Accessories,176.8,8,0,22.984
188,16-07-2016,22-07-2016,Standard Class,Alice McCarthy,Corporate,United States,Grand Prairie,Texas,75051,Central,Office Supplies,Storage,37.224,3,0.2,3.7224
189,16-07-2016,22-07-2016,Standard Class,Alice McCarthy,Corporate,United States,Grand Prairie,Texas,75051,Central,Office Supplies,Paper,20.016,3,0.2,6.255
190,12-10-2015,14-10-2015,First Class,Mark Packer,Home Office,United States,New York City,New York,10035,East,Furniture,Bookcases,899.136,4,0.2,112.392
191,12-10-2015,14-10-2015,First Class,Mark Packer,Home Office,United States,New York City,New York,10035,East,Technology,Phones,71.76,6,0,20.0928
192,12-10-2015,14-10-2015,First Class,Mark Packer,Home Office,United States,New York City,New York,10035,East,Office Supplies,Paper,51.84,8,0,24.8832
193,12-10-2015,14-10-2015,First Class,Mark Packer,Home Office,United States,New York City,New York,10035,East,Furniture,Bookcases,626.352,3,0.2,46.9764
194,12-10-2015,14-10-2015,First Class,Mark Packer,Home Office,United States,New York City,New York,10035,East,Office Supplies,Art,19.9,5,0,6.567
195,31-10-2015,06-11-2015,Standard Class,Mary Zewe,Corporate,United States,Redlands,California,92374,West,Office Supplies,Envelopes,14.28,7,0,6.7116
196,21-03-2014,25-03-2014,Standard Class,Cassandra Brandow,Consumer,United States,Hamilton,Ohio,45011,East,Office Supplies,Art,7.408,2,0.2,1.2038
197,21-03-2014,25-03-2014,Standard Class,Cassandra Brandow,Consumer,United States,Hamilton,Ohio,45011,East,Office Supplies,Art,6.048,3,0.2,1.5876
198,06-11-2017,13-11-2017,Standard Class,Valerie Mitchum,Home Office,United States,Westfield,New Jersey,7090,East,Office Supplies,Storage,46.26,3,0,12.0276
199,06-07-2017,13-07-2017,Standard Class,Fred Hopkins,Corporate,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Binders,2.946,2,0.7,-2.2586
200,06-07-2017,13-07-2017,Standard Class,Fred Hopkins,Corporate,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Paper,16.056,3,0.2,5.8203
201,24-06-2017,29-06-2017,Standard Class,Maria Bertelson,Consumer,United States,Akron,Ohio,44312,East,Office Supplies,Paper,21.744,3,0.2,6.795
202,03-08-2014,05-08-2014,First Class,Bruce Stewart,Consumer,United States,Denver,Colorado,80219,West,Furniture,Tables,218.75,2,0.5,-161.875
203,03-08-2014,05-08-2014,First Class,Bruce Stewart,Consumer,United States,Denver,Colorado,80219,West,Office Supplies,Appliances,2.6,1,0.2,0.2925
204,17-12-2017,21-12-2017,Second Class,Logan Currie,Consumer,United States,Dallas,Texas,75220,Central,Office Supplies,Appliances,66.284,2,0.8,-178.9668
205,03-06-2017,07-06-2017,Standard Class,Heather Kirkland,Corporate,United States,Franklin,Tennessee,37064,South,Furniture,Furnishings,35.168,7,0.2,9.6712
206,09-12-2017,14-12-2017,Standard Class,Laurel Elliston,Consumer,United States,Whittier,California,90604,West,Technology,Phones,444.768,4,0.2,44.4768
207,01-12-2017,07-12-2017,Standard Class,Joseph Holt,Consumer,United States,Saginaw,Michigan,48601,Central,Office Supplies,Storage,83.92,4,0,5.8744
208,01-12-2017,07-12-2017,Standard Class,Joseph Holt,Consumer,United States,Saginaw,Michigan,48601,Central,Technology,Phones,131.98,2,0,35.6346
209,01-12-2017,07-12-2017,Standard Class,Joseph Holt,Consumer,United States,Saginaw,Michigan,48601,Central,Office Supplies,Binders,15.92,4,0,7.4824
210,01-12-2017,07-12-2017,Standard Class,Joseph Holt,Consumer,United States,Saginaw,Michigan,48601,Central,Office Supplies,Fasteners,52.29,9,0,16.2099
211,01-12-2017,07-12-2017,Standard Class,Joseph Holt,Consumer,United States,Saginaw,Michigan,48601,Central,Office Supplies,Storage,91.99,1,0,3.6796
212,09-02-2015,13-02-2015,Second Class,Michael Stewart,Corporate,United States,Dallas,Texas,75220,Central,Technology,Accessories,20.8,2,0.2,6.5
213,02-01-2015,09-01-2015,Standard Class,Victoria Wilson,Corporate,United States,Medina,Ohio,44256,East,Office Supplies,Labels,23.68,2,0.2,8.88
214,02-01-2015,09-01-2015,Standard Class,Victoria Wilson,Corporate,United States,Medina,Ohio,44256,East,Furniture,Bookcases,452.45,5,0.5,-244.323
215,02-01-2015,09-01-2015,Standard Class,Victoria Wilson,Corporate,United States,Medina,Ohio,44256,East,Technology,Phones,62.982,3,0.4,-14.6958
216,02-01-2015,09-01-2015,Standard Class,Victoria Wilson,Corporate,United States,Medina,Ohio,44256,East,Technology,Machines,1188,9,0.7,-950.4
217,02-01-2015,09-01-2015,Standard Class,Victoria Wilson,Corporate,United States,Medina,Ohio,44256,East,Technology,Accessories,89.584,2,0.2,4.4792
218,28-10-2016,01-11-2016,Standard Class,Jonathan Howell,Consumer,United States,Los Angeles,California,90032,West,Office Supplies,Storage,93.06,6,0,26.0568
219,28-10-2016,01-11-2016,Standard Class,Jonathan Howell,Consumer,United States,Los Angeles,California,90032,West,Technology,Phones,302.376,3,0.2,22.6782
220,24-12-2015,27-12-2015,First Class,Joni Blumstein,Consumer,United States,Dublin,Ohio,43017,East,Office Supplies,Fasteners,5.584,2,0.2,1.8148
221,24-12-2015,27-12-2015,First Class,Joni Blumstein,Consumer,United States,Dublin,Ohio,43017,East,Office Supplies,Paper,22.704,6,0.2,8.2302
222,24-12-2015,27-12-2015,First Class,Joni Blumstein,Consumer,United States,Dublin,Ohio,43017,East,Office Supplies,Binders,19.776,4,0.7,-13.8432
223,24-12-2015,27-12-2015,First Class,Joni Blumstein,Consumer,United States,Dublin,Ohio,43017,East,Furniture,Furnishings,72.704,4,0.2,19.0848
224,24-12-2015,27-12-2015,First Class,Joni Blumstein,Consumer,United States,Dublin,Ohio,43017,East,Technology,Machines,479.988,4,0.7,-383.9904
225,24-12-2015,27-12-2015,First Class,Joni Blumstein,Consumer,United States,Dublin,Ohio,43017,East,Office Supplies,Art,27.168,2,0.2,2.7168
226,09-08-2015,16-08-2015,Standard Class,David Smith,Corporate,United States,Detroit,Michigan,48227,Central,Office Supplies,Art,2.2,1,0,0.968
227,09-08-2015,16-08-2015,Standard Class,David Smith,Corporate,United States,Detroit,Michigan,48227,Central,Furniture,Tables,622.45,5,0,136.939
228,09-08-2015,16-08-2015,Standard Class,David Smith,Corporate,United States,Detroit,Michigan,48227,Central,Office Supplies,Storage,21.98,1,0,0.2198
229,28-02-2015,04-03-2015,Standard Class,Valerie Dominguez,Consumer,United States,Columbia,Tennessee,38401,South,Furniture,Chairs,161.568,2,0.2,-28.2744
230,28-02-2015,04-03-2015,Standard Class,Valerie Dominguez,Consumer,United States,Columbia,Tennessee,38401,South,Furniture,Chairs,389.696,8,0.2,43.8408
231,13-09-2014,17-09-2014,Standard Class,Erin Ashbrook,Corporate,United States,Charlotte,North Carolina,28205,South,Office Supplies,Binders,18.648,7,0.7,-12.432
232,07-04-2017,12-04-2017,Standard Class,Christopher Schild,Home Office,United States,Tampa,Florida,33614,South,Furniture,Tables,233.86,2,0.45,-102.048
233,07-04-2017,12-04-2017,Standard Class,Christopher Schild,Home Office,United States,Tampa,Florida,33614,South,Furniture,Tables,620.6145,3,0.45,-248.2458
234,07-04-2017,12-04-2017,Standard Class,Christopher Schild,Home Office,United States,Tampa,Florida,33614,South,Office Supplies,Binders,5.328,2,0.7,-3.552
235,07-04-2017,12-04-2017,Standard Class,Christopher Schild,Home Office,United States,Tampa,Florida,33614,South,Furniture,Furnishings,258.072,3,0.2,0
236,07-04-2017,12-04-2017,Standard Class,Christopher Schild,Home Office,United States,Tampa,Florida,33614,South,Technology,Accessories,617.976,3,0.2,-7.7247
237,12-11-2017,16-11-2017,Standard Class,David Bremer,Corporate,United States,Santa Clara,California,95051,West,Office Supplies,Paper,10.56,2,0,4.752
238,04-06-2016,09-06-2016,Second Class,Ken Lonsdale,Consumer,United States,Chicago,Illinois,60610,Central,Office Supplies,Paper,25.92,5,0.2,9.396
239,04-06-2016,09-06-2016,Second Class,Ken Lonsdale,Consumer,United States,Chicago,Illinois,60610,Central,Furniture,Furnishings,419.68,5,0.6,-356.728
240,04-06-2016,09-06-2016,Second Class,Ken Lonsdale,Consumer,United States,Chicago,Illinois,60610,Central,Furniture,Furnishings,11.688,3,0.6,-4.6752
241,04-06-2016,09-06-2016,Second Class,Ken Lonsdale,Consumer,United States,Chicago,Illinois,60610,Central,Technology,Phones,31.984,2,0.2,11.1944
242,04-06-2016,09-06-2016,Second Class,Ken Lonsdale,Consumer,United States,Chicago,Illinois,60610,Central,Furniture,Tables,177.225,5,0.5,-120.513
243,04-06-2016,09-06-2016,Second Class,Ken Lonsdale,Consumer,United States,Chicago,Illinois,60610,Central,Furniture,Furnishings,4.044,3,0.6,-2.8308
244,04-06-2016,09-06-2016,Second Class,Ken Lonsdale,Consumer,United States,Chicago,Illinois,60610,Central,Office Supplies,Art,7.408,2,0.2,1.2038
245,01-06-2014,06-06-2014,Second Class,Dianna Wilson,Home Office,United States,Lakeville,Minnesota,55044,Central,Furniture,Chairs,2001.86,7,0,580.5394
246,01-06-2014,06-06-2014,Second Class,Dianna Wilson,Home Office,United States,Lakeville,Minnesota,55044,Central,Office Supplies,Storage,166.72,2,0,41.68
247,01-06-2014,06-06-2014,Second Class,Dianna Wilson,Home Office,United States,Lakeville,Minnesota,55044,Central,Office Supplies,Paper,47.88,6,0,23.94
248,01-06-2014,06-06-2014,Second Class,Dianna Wilson,Home Office,United States,Lakeville,Minnesota,55044,Central,Office Supplies,Appliances,1503.25,5,0,496.0725
249,01-06-2014,06-06-2014,Second Class,Dianna Wilson,Home Office,United States,Lakeville,Minnesota,55044,Central,Office Supplies,Paper,25.92,4,0,12.4416
250,10-12-2016,15-12-2016,Second Class,Logan Haushalter,Consumer,United States,San Francisco,California,94109,West,Furniture,Chairs,321.568,2,0.2,28.1372
251,11-09-2016,17-09-2016,Standard Class,Kelly Collister,Consumer,United States,San Diego,California,92037,West,Office Supplies,Paper,7.61,1,0,3.5767
252,11-09-2016,17-09-2016,Standard Class,Kelly Collister,Consumer,United States,San Diego,California,92037,West,Technology,Accessories,3347.37,13,0,636.0003
253,10-12-2016,13-12-2016,First Class,Delfina Latchford,Consumer,United States,New York City,New York,10024,East,Office Supplies,Storage,80.58,6,0,22.5624
254,10-12-2016,13-12-2016,First Class,Delfina Latchford,Consumer,United States,New York City,New York,10024,East,Office Supplies,Envelopes,361.92,4,0,162.864
255,28-11-2015,04-12-2015,Standard Class,Dan Reichenbach,Corporate,United States,Chicago,Illinois,60623,Central,Furniture,Furnishings,12.132,9,0.6,-8.4924
256,28-11-2015,04-12-2015,Standard Class,Dan Reichenbach,Corporate,United States,Chicago,Illinois,60623,Central,Office Supplies,Storage,82.368,2,0.2,-19.5624
257,28-11-2015,04-12-2015,Standard Class,Dan Reichenbach,Corporate,United States,Chicago,Illinois,60623,Central,Office Supplies,Storage,53.92,5,0.2,4.044
258,28-11-2015,04-12-2015,Standard Class,Dan Reichenbach,Corporate,United States,Chicago,Illinois,60623,Central,Technology,Phones,647.904,6,0.2,56.6916
259,01-12-2017,03-12-2017,Second Class,Craig Carreira,Consumer,United States,New York City,New York,10009,East,Technology,Accessories,20.37,3,0,6.9258
260,01-12-2017,03-12-2017,Second Class,Craig Carreira,Consumer,United States,New York City,New York,10009,East,Office Supplies,Storage,221.55,3,0,6.6465
261,01-12-2017,03-12-2017,Second Class,Craig Carreira,Consumer,United States,New York City,New York,10009,East,Office Supplies,Binders,17.52,5,0.2,6.132
262,08-06-2017,12-06-2017,Standard Class,Dorris liebe,Corporate,United States,Pasadena,Texas,77506,Central,Office Supplies,Appliances,1.624,2,0.8,-4.466
263,19-09-2014,21-09-2014,Second Class,Sean Braxton,Corporate,United States,Houston,Texas,77036,Central,Technology,Machines,3059.982,3,0.4,-509.997
264,19-09-2014,21-09-2014,Second Class,Sean Braxton,Corporate,United States,Houston,Texas,77036,Central,Technology,Machines,2519.958,7,0.4,-251.9958
265,06-06-2016,13-06-2016,Standard Class,Roy Collins,Consumer,United States,Chicago,Illinois,60610,Central,Technology,Phones,328.224,4,0.2,28.7196
266,10-11-2015,15-11-2015,Standard Class,Alan Hwang,Consumer,United States,Brentwood,California,94513,West,Technology,Accessories,79.9,2,0,35.156
267,16-06-2017,20-06-2017,Standard Class,Claudia Bergmann,Corporate,United States,Chapel Hill,North Carolina,27514,South,Office Supplies,Art,14.016,3,0.2,4.7304
268,22-01-2016,28-01-2016,Standard Class,Paul Gonzalez,Consumer,United States,Morristown,New Jersey,7960,East,Office Supplies,Fasteners,7.56,6,0,0.3024
269,09-12-2017,13-12-2017,Standard Class,Christine Abelman,Corporate,United States,Cincinnati,Ohio,45231,East,Office Supplies,Storage,37.208,1,0.2,-7.4416
270,09-12-2017,13-12-2017,Standard Class,Christine Abelman,Corporate,United States,Cincinnati,Ohio,45231,East,Office Supplies,Envelopes,57.576,3,0.2,21.591
271,28-12-2017,02-01-2018,Second Class,Kristen Hastings,Corporate,United States,San Francisco,California,94110,West,Office Supplies,Storage,725.84,4,0,210.4936
272,30-07-2015,31-07-2015,First Class,Helen Andreada,Consumer,United States,San Francisco,California,94109,West,Technology,Accessories,209.93,7,0,92.3692
273,30-07-2015,31-07-2015,First Class,Helen Andreada,Consumer,United States,San Francisco,California,94109,West,Furniture,Furnishings,5.28,3,0,2.3232
274,30-07-2015,31-07-2015,First Class,Helen Andreada,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Binders,10.92,3,0.2,4.095
275,16-09-2017,17-09-2017,First Class,Barry Blumstein,Corporate,United States,Inglewood,California,90301,West,Office Supplies,Paper,8.82,2,0,4.0572
276,16-09-2017,17-09-2017,First Class,Barry Blumstein,Corporate,United States,Inglewood,California,90301,West,Office Supplies,Art,5.98,1,0,1.5548
277,13-10-2017,17-10-2017,Standard Class,Andrew Gjertsen,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Paper,11.648,2,0.2,4.0768
278,13-10-2017,17-10-2017,Standard Class,Andrew Gjertsen,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Paper,18.176,4,0.2,5.9072
279,13-10-2017,17-10-2017,Standard Class,Andrew Gjertsen,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Storage,59.712,6,0.2,5.9712
280,13-10-2017,17-10-2017,Standard Class,Andrew Gjertsen,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Labels,24.84,3,0.2,8.694
281,26-09-2015,28-09-2015,Second Class,Steven Cartwright,Consumer,United States,Houston,Texas,77070,Central,Office Supplies,Binders,2.08,5,0.8,-3.432
282,26-09-2015,28-09-2015,Second Class,Steven Cartwright,Consumer,United States,Houston,Texas,77070,Central,Technology,Phones,1114.4,7,0.2,376.11
283,02-11-2015,06-11-2015,Standard Class,Jas O'Carroll,Consumer,United States,Los Angeles,California,90004,West,Furniture,Tables,1038.84,5,0.2,51.942
284,26-09-2015,02-10-2015,Standard Class,Tracy Blumstein,Consumer,United States,Portland,Oregon,97206,West,Office Supplies,Paper,141.76,5,0.2,47.844
285,26-09-2015,02-10-2015,Standard Class,Tracy Blumstein,Consumer,United States,Portland,Oregon,97206,West,Technology,Accessories,239.8,5,0.2,47.96
286,26-09-2015,02-10-2015,Standard Class,Tracy Blumstein,Consumer,United States,Portland,Oregon,97206,West,Office Supplies,Paper,31.104,6,0.2,10.8864
287,18-12-2016,20-12-2016,Second Class,Alan Haines,Corporate,United States,Tamarac,Florida,33319,South,Office Supplies,Binders,254.058,7,0.7,-169.372
288,18-12-2016,20-12-2016,Second Class,Alan Haines,Corporate,United States,Tamarac,Florida,33319,South,Office Supplies,Appliances,194.528,2,0.2,24.316
289,18-12-2016,20-12-2016,Second Class,Alan Haines,Corporate,United States,Tamarac,Florida,33319,South,Office Supplies,Supplies,961.48,5,0.2,-204.3145
290,20-11-2016,24-11-2016,Second Class,Nick Zandusky,Home Office,United States,Columbus,Ohio,43229,East,Office Supplies,Fasteners,19.096,7,0.2,6.6836
291,20-11-2016,24-11-2016,Second Class,Nick Zandusky,Home Office,United States,Columbus,Ohio,43229,East,Office Supplies,Labels,18.496,8,0.2,6.2424
292,20-11-2016,24-11-2016,Second Class,Nick Zandusky,Home Office,United States,Columbus,Ohio,43229,East,Technology,Accessories,255.984,2,0.2,54.3966
293,20-11-2016,24-11-2016,Second Class,Nick Zandusky,Home Office,United States,Columbus,Ohio,43229,East,Furniture,Bookcases,86.97,3,0.5,-48.7032
294,26-12-2014,28-12-2014,First Class,Kelly Lampkin,Corporate,United States,Colorado Springs,Colorado,80906,West,Furniture,Furnishings,300.416,8,0.2,78.8592
295,26-12-2014,28-12-2014,First Class,Kelly Lampkin,Corporate,United States,Colorado Springs,Colorado,80906,West,Furniture,Chairs,230.352,3,0.2,20.1558
296,26-12-2014,28-12-2014,First Class,Kelly Lampkin,Corporate,United States,Colorado Springs,Colorado,80906,West,Furniture,Furnishings,218.352,3,0.2,-24.5646
297,26-12-2014,28-12-2014,First Class,Kelly Lampkin,Corporate,United States,Colorado Springs,Colorado,80906,West,Office Supplies,Binders,78.6,5,0.7,-62.88
298,26-12-2014,28-12-2014,First Class,Kelly Lampkin,Corporate,United States,Colorado Springs,Colorado,80906,West,Office Supplies,Fasteners,27.552,3,0.2,9.2988
299,28-10-2016,03-11-2016,Standard Class,Jonathan Doherty,Corporate,United States,Belleville,New Jersey,7109,East,Office Supplies,Paper,32.4,5,0,15.552
